time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-20 00:00:00+00:00,58198,151,1132,558
2022-04-21 00:00:00+00:00,57986,127,940,562
2022-04-22 00:00:00+00:00,55014,135,1110,506
2022-04-23 00:00:00+00:00,49312,125,233,144
2022-04-24 00:00:00+00:00,49604,128,288,149
2022-04-25 00:00:00+00:00,53721,149,1050,500
2022-04-26 00:00:00+00:00,54417,148,1108,541
2022-04-27 00:00:00+00:00,59890,161,1272,511
2022-04-28 00:00:00+00:00,59414,153,1195,513
2022-04-29 00:00:00+00:00,56127,130,915,442
2022-04-30 00:00:00+00:00,53441,134,203,129
2022-05-01 00:00:00+00:00,55188,133,197,136
2022-05-02 00:00:00+00:00,58140,151,673,368
2022-05-03 00:00:00+00:00,54755,169,1131,466
