time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-05 00:00:00+00:00,103345,611,576,299
2025-04-06 00:00:00+00:00,102545,520,692,274
2025-04-07 00:00:00+00:00,106753,683,2073,1045
2025-04-08 00:00:00+00:00,108281,711,2380,1130
2025-04-09 00:00:00+00:00,107180,683,2218,1127
2025-04-10 00:00:00+00:00,112892,765,2263,1081
2025-04-11 00:00:00+00:00,105107,764,2062,916
2025-04-12 00:00:00+00:00,104073,609,675,310
2025-04-13 00:00:00+00:00,103589,519,513,243
2025-04-14 00:00:00+00:00,107127,755,2080,1064
2025-04-15 00:00:00+00:00,108356,830,2290,1094
2025-04-16 00:00:00+00:00,108604,855,2132,1016
2025-04-17 00:00:00+00:00,107477,677,1792,943
2025-04-18 00:00:00+00:00,97698,637,1111,553
