time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-09 00:00:00+00:00,69455,818,1965,811
2022-11-10 00:00:00+00:00,68383,570,2111,792
2022-11-11 00:00:00+00:00,68754,567,1916,610
2022-11-12 00:00:00+00:00,68442,553,568,221
2022-11-13 00:00:00+00:00,68493,522,600,224
2022-11-14 00:00:00+00:00,67949,606,2213,763
2022-11-15 00:00:00+00:00,68082,847,2130,850
2022-11-16 00:00:00+00:00,68025,859,2654,865
2022-11-17 00:00:00+00:00,68356,827,2553,795
2022-11-18 00:00:00+00:00,67497,622,1650,719
2022-11-19 00:00:00+00:00,66686,566,393,199
2022-11-20 00:00:00+00:00,66671,545,567,216
2022-11-21 00:00:00+00:00,67089,603,1804,700
2022-11-22 00:00:00+00:00,65410,826,2089,865
