time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-10 00:00:00+00:00,93378,1091,1951,662
2023-04-11 00:00:00+00:00,94528,1197,3083,994
2023-04-12 00:00:00+00:00,94368,1174,3753,1072
2023-04-13 00:00:00+00:00,94098,1208,3360,1049
2023-04-14 00:00:00+00:00,93159,802,2592,876
2023-04-15 00:00:00+00:00,90861,767,823,255
2023-04-16 00:00:00+00:00,90956,747,893,282
2023-04-17 00:00:00+00:00,95550,1171,2819,993
2023-04-18 00:00:00+00:00,93383,862,3045,1081
2023-04-19 00:00:00+00:00,92834,890,3188,1086
2023-04-20 00:00:00+00:00,91919,862,2869,1019
2023-04-21 00:00:00+00:00,92123,1155,2731,818
2023-04-22 00:00:00+00:00,90966,729,837,223
2023-04-23 00:00:00+00:00,83776,734,710,260
