time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-09 00:00:00+00:00,6403,325,2232,1132
2024-10-10 00:00:00+00:00,6195,322,2309,1111
2024-10-11 00:00:00+00:00,6008,318,1845,993
2024-10-12 00:00:00+00:00,6448,297,579,329
2024-10-13 00:00:00+00:00,6349,271,1977,287
2024-10-14 00:00:00+00:00,6552,298,2150,1034
2024-10-15 00:00:00+00:00,6667,317,2331,1269
2024-10-16 00:00:00+00:00,6789,309,2197,1150
2024-10-17 00:00:00+00:00,6655,312,2228,1129
2024-10-18 00:00:00+00:00,6617,310,1770,907
2024-10-19 00:00:00+00:00,6522,283,784,304
2024-10-20 00:00:00+00:00,6301,287,602,322
2024-10-21 00:00:00+00:00,6603,316,2193,1079
2024-10-22 00:00:00+00:00,5899,319,2107,1082
