time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-03 00:00:00+00:00,7197,351,2437,1081
2024-07-04 00:00:00+00:00,7169,349,2002,940
2024-07-05 00:00:00+00:00,7001,327,1790,798
2024-07-06 00:00:00+00:00,6518,292,561,239
2024-07-07 00:00:00+00:00,6541,278,647,275
2024-07-08 00:00:00+00:00,7067,331,2355,1057
2024-07-09 00:00:00+00:00,7035,337,2805,1146
2024-07-10 00:00:00+00:00,7063,333,2704,1165
2024-07-11 00:00:00+00:00,7127,353,2227,977
2024-07-12 00:00:00+00:00,6859,337,2016,949
2024-07-13 00:00:00+00:00,6788,298,609,245
2024-07-14 00:00:00+00:00,6751,301,652,259
2024-07-15 00:00:00+00:00,7029,336,2507,1002
2024-07-16 00:00:00+00:00,6476,326,2453,1019
