time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,6590,324,2423,1157
2024-11-22 00:00:00+00:00,6296,310,1805,945
2024-11-23 00:00:00+00:00,6432,303,515,299
2024-11-24 00:00:00+00:00,6425,310,598,313
2024-11-25 00:00:00+00:00,6758,329,2021,1062
2024-11-26 00:00:00+00:00,6425,318,2240,1117
2024-11-27 00:00:00+00:00,6390,318,2085,1055
2024-11-28 00:00:00+00:00,6412,338,1653,904
2024-11-29 00:00:00+00:00,6350,296,1415,779
2024-11-30 00:00:00+00:00,5927,295,480,265
2024-12-01 00:00:00+00:00,6001,304,460,265
2024-12-02 00:00:00+00:00,6429,337,1902,980
2024-12-03 00:00:00+00:00,6515,318,2180,1067
2024-12-04 00:00:00+00:00,5974,319,1852,1006
