time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-01 00:00:00+00:00,122719,1139,801,330
2025-11-02 00:00:00+00:00,122851,962,875,447
2025-11-03 00:00:00+00:00,125777,1176,1725,856
2025-11-04 00:00:00+00:00,111185,1248,2293,933
2025-11-05 00:00:00+00:00,90229,1174,1802,859
2025-11-06 00:00:00+00:00,92810,1132,1730,890
2025-11-07 00:00:00+00:00,94201,1069,1695,812
2025-11-08 00:00:00+00:00,91335,1011,1271,419
2025-11-09 00:00:00+00:00,91945,983,546,310
2025-11-10 00:00:00+00:00,94123,1160,1422,768
2025-11-11 00:00:00+00:00,93281,1171,2255,850
2025-11-12 00:00:00+00:00,97097,1108,2388,967
2025-11-13 00:00:00+00:00,93905,1295,1855,910
2025-11-14 00:00:00+00:00,83052,1074,1469,820
