time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-13 00:00:00+00:00,6788,298,609,245
2024-07-14 00:00:00+00:00,6751,301,652,259
2024-07-15 00:00:00+00:00,7029,336,2507,1002
2024-07-16 00:00:00+00:00,7053,337,2544,1049
2024-07-17 00:00:00+00:00,7101,317,2438,1007
2024-07-18 00:00:00+00:00,7128,364,2426,1040
2024-07-19 00:00:00+00:00,6946,312,1977,814
2024-07-20 00:00:00+00:00,6899,310,613,231
2024-07-21 00:00:00+00:00,6735,305,463,242
2024-07-22 00:00:00+00:00,7023,340,2336,975
2024-07-23 00:00:00+00:00,7190,338,2227,1069
2024-07-24 00:00:00+00:00,7349,359,2423,1120
2024-07-25 00:00:00+00:00,7206,326,2942,1007
2024-07-26 00:00:00+00:00,6546,318,2095,871
