time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-15 00:00:00+00:00,6082,46,77,39
2025-03-16 00:00:00+00:00,6176,53,145,30
2025-03-17 00:00:00+00:00,7043,75,340,108
2025-03-18 00:00:00+00:00,6869,71,497,116
2025-03-19 00:00:00+00:00,6839,65,296,105
2025-03-20 00:00:00+00:00,6564,68,331,93
2025-03-21 00:00:00+00:00,6495,56,499,96
2025-03-22 00:00:00+00:00,6187,46,196,36
2025-03-23 00:00:00+00:00,6350,65,152,52
2025-03-24 00:00:00+00:00,7611,71,366,118
2025-03-25 00:00:00+00:00,6853,68,439,131
2025-03-26 00:00:00+00:00,6583,64,377,123
2025-03-27 00:00:00+00:00,6469,50,176,93
2025-03-28 00:00:00+00:00,6041,79,190,79
