time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-06 00:00:00+00:00,1844,39,516,96
2024-09-07 00:00:00+00:00,1765,29,91,23
2024-09-08 00:00:00+00:00,1783,27,95,39
2024-09-09 00:00:00+00:00,1949,37,494,127
2024-09-10 00:00:00+00:00,1890,42,1053,152
2024-09-11 00:00:00+00:00,2028,42,774,126
2024-09-12 00:00:00+00:00,1978,39,556,115
2024-09-13 00:00:00+00:00,1903,32,611,94
2024-09-14 00:00:00+00:00,1680,29,119,32
2024-09-15 00:00:00+00:00,1752,30,84,28
2024-09-16 00:00:00+00:00,1748,42,275,102
2024-09-17 00:00:00+00:00,1968,38,379,123
2024-09-18 00:00:00+00:00,1923,49,835,113
2024-09-19 00:00:00+00:00,1659,41,447,120
