time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-14 00:00:00+00:00,18885,95,62,27
2024-01-15 00:00:00+00:00,19593,114,353,89
2024-01-16 00:00:00+00:00,19649,210,814,129
2024-01-17 00:00:00+00:00,20270,387,548,146
2024-01-18 00:00:00+00:00,20129,124,983,163
2024-01-19 00:00:00+00:00,19882,193,562,116
2024-01-20 00:00:00+00:00,19309,104,98,33
2024-01-21 00:00:00+00:00,19331,100,125,34
2024-01-22 00:00:00+00:00,20325,178,1030,152
2024-01-23 00:00:00+00:00,19840,156,837,125
2024-01-24 00:00:00+00:00,19942,218,550,119
2024-01-25 00:00:00+00:00,19601,165,750,121
2024-01-26 00:00:00+00:00,19988,400,495,91
2024-01-27 00:00:00+00:00,17758,104,154,21
