time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-04 00:00:00+00:00,17198,202,632,129
2023-05-05 00:00:00+00:00,17038,179,483,106
2023-05-06 00:00:00+00:00,16830,135,119,42
2023-05-07 00:00:00+00:00,16908,123,39,29
2023-05-08 00:00:00+00:00,18048,193,314,102
2023-05-09 00:00:00+00:00,17774,139,452,132
2023-05-10 00:00:00+00:00,18240,191,507,133
2023-05-11 00:00:00+00:00,18185,206,811,128
2023-05-12 00:00:00+00:00,17736,191,712,110
2023-05-13 00:00:00+00:00,17258,163,71,31
2023-05-14 00:00:00+00:00,17309,177,74,30
2023-05-15 00:00:00+00:00,18101,237,576,138
2023-05-16 00:00:00+00:00,18086,219,509,142
2023-05-17 00:00:00+00:00,16460,189,517,119
