time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-02 00:00:00+00:00,1818,33,360,128
2024-08-03 00:00:00+00:00,1660,29,77,33
2024-08-04 00:00:00+00:00,1682,31,65,36
2024-08-05 00:00:00+00:00,1787,43,434,107
2024-08-06 00:00:00+00:00,1886,47,350,119
2024-08-07 00:00:00+00:00,1894,42,557,121
2024-08-08 00:00:00+00:00,1931,35,499,107
2024-08-09 00:00:00+00:00,1899,36,404,104
2024-08-10 00:00:00+00:00,1860,33,201,31
2024-08-11 00:00:00+00:00,1817,29,84,39
2024-08-12 00:00:00+00:00,1974,43,468,91
2024-08-13 00:00:00+00:00,1913,42,671,145
2024-08-14 00:00:00+00:00,1830,36,943,136
2024-08-15 00:00:00+00:00,1704,27,311,112
