time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-15 00:00:00+00:00,5863,51,75,46
2025-11-16 00:00:00+00:00,6055,63,49,28
2025-11-17 00:00:00+00:00,6549,94,227,77
2025-11-18 00:00:00+00:00,6577,101,280,83
2025-11-19 00:00:00+00:00,7733,126,204,86
2025-11-20 00:00:00+00:00,7859,197,237,82
2025-11-21 00:00:00+00:00,7481,152,147,69
2025-11-22 00:00:00+00:00,6602,165,60,40
2025-11-23 00:00:00+00:00,6570,216,27,26
2025-11-24 00:00:00+00:00,8308,179,161,76
2025-11-25 00:00:00+00:00,8726,144,337,98
2025-11-26 00:00:00+00:00,7742,102,242,71
2025-11-27 00:00:00+00:00,7149,95,130,63
2025-11-28 00:00:00+00:00,6728,86,184,60
