time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,7212,122,251,88
2025-12-04 00:00:00+00:00,8336,107,214,77
2025-12-05 00:00:00+00:00,8611,78,238,77
2025-12-06 00:00:00+00:00,6479,84,116,44
2025-12-07 00:00:00+00:00,6673,132,73,27
2025-12-08 00:00:00+00:00,9557,98,254,74
2025-12-09 00:00:00+00:00,8626,103,195,74
2025-12-10 00:00:00+00:00,8461,106,167,77
2025-12-11 00:00:00+00:00,8360,201,279,88
2025-12-12 00:00:00+00:00,7059,127,144,57
2025-12-13 00:00:00+00:00,6337,80,22,19
2025-12-14 00:00:00+00:00,6461,100,68,23
2025-12-15 00:00:00+00:00,7847,156,126,49
2025-12-16 00:00:00+00:00,8438,118,156,64
